timestamp,shape_error,presence_error,leader_off
0.05,1.7543868543196706e-15,0.0,1
0.1,0.01798191778392332,0.0,1
0.15000000000000002,0.005288912953000622,0.0,1
0.2,0.014456033457167722,0.0,1
0.25,0.03152767691952826,0.0,1
0.3,0.029742859961419843,0.0,1
0.35,0.04446183358090828,0.0,1
0.39999999999999997,1.8093805555449807e-15,0.0,1
0.44999999999999996,1.832034292617209e-15,0.0,1
0.49999999999999994,1.7957709733522027e-15,0.0,0
0.5499999999999999,1.788369486521368e-15,0.010308159722222222,0
0.6,0.01230378857248779,0.010308159722222222,0
0.65,0.03362487946832655,0.958658854166666,0
0.7000000000000001,0.05381812485607831,0.9895833333333325,0
0.7500000000000001,0.0675950898934409,0.9820963541666657,0
0.8000000000000002,0.0653466942605116,0.9815538194444436,0
0.8500000000000002,0.05347938455013377,0.2801649305555558,0
0.9000000000000002,0.18203107949254016,0.24381510416666644,0
0.9500000000000003,0.28454482869026776,0.20128038194444445,0
1.0000000000000002,0.29633697370669393,0.19911024305555555,0
1.0500000000000003,0.28936398663908464,0.2757161458333333,0
1.1000000000000003,0.2994668241191915,0.1930338541666667,0
1.1500000000000004,0.28458882023582077,0.2006293402777778,0
1.2000000000000004,0.27276021951386986,0.24620225694444442,0
1.2500000000000004,0.25450561224741325,0.2246093750000001,0
1.3000000000000005,0.2457836404834655,0.16015625,0
1.3500000000000005,0.23426496342353226,0.24869791666666688,0
1.4000000000000006,0.2537315973550957,0.2274305555555557,0
1.4500000000000006,0.2999835758773055,0.16666666666666663,0
1.5000000000000007,0.27334311648672244,0.20605468749999997,0
1.5500000000000007,0.2632878905965716,0.17317708333333323,0
1.6000000000000008,0.22272125839097423,0.16590711805555552,0
1.6500000000000008,0.22938294360504385,0.22960069444444434,0
1.7000000000000008,0.20448567771804435,0.21712239583333337,0
1.7500000000000009,0.23777518099879494,0.2493489583333335,0
1.800000000000001,0.2788160677921965,0.22677951388888898,0
1.850000000000001,0.27740231317083086,0.2550998263888891,0
1.900000000000001,0.26800823143363806,0.23480902777777765,0
1.950000000000001,0.28926423105737503,0.1918402777777778,0
2.000000000000001,0.28622187367038043,0.21223958333333326,0
2.0500000000000007,0.26792297854077785,0.23372395833333348,0
2.1000000000000005,0.284425433353028,0.2977430555555555,0
2.1500000000000004,0.3557392938203562,0.2556423611111109,0
2.2,0.3166810628783732,0.2654079861111111,0
2.25,0.30792184668047573,0.23437499999999986,0
2.3,0.3008050694841852,0.16872829861111116,0
2.3499999999999996,0.27691851767131964,0.19932725694444445,0
2.3999999999999995,0.2462086992620846,0.154079861111111,0
2.4499999999999993,0.27410837144765987,0.21625434027777776,0
2.499999999999999,0.31666062939795936,0.16579861111111133,0
2.549999999999999,0.2748981811918842,0.18023003472222235,0
2.5999999999999988,0.24107608254059767,0.2214626736111112,0
2.6499999999999986,0.21974449991163197,0.19129774305555558,0
2.6999999999999984,0.2518798070084307,0.1577690972222224,0
2.7499999999999982,0.19932107580579617,0.22265625000000003,0
2.799999999999998,0.23616195152484737,0.1762152777777777,0
2.849999999999998,0.28677526704926776,0.15115017361111097,0
2.8999999999999977,0.24507242332288917,0.2041015625,0
2.9499999999999975,0.2611201380890585,0.19411892361111116,0
2.9999999999999973,0.23424695748442373,0.1640625000000002,0
3.049999999999997,0.2502990100144979,0.23383246527777768,0
3.099999999999997,0.30311395382068346,0.19108072916666663,0
3.149999999999997,0.27481790957400165,0.2829861111111109,0
3.1999999999999966,0.2698638713139994,0.1751302083333334,0
3.2499999999999964,0.2435246027951272,0.17057291666666666,0
3.2999999999999963,0.25034934453304697,0.1844618055555555,0
3.349999999999996,0.2243904464221447,0.16189236111111124,0
3.399999999999996,0.21475621835209302,0.17925347222222202,0
3.4499999999999957,0.23743611011366336,0.1693793402777779,0
3.4999999999999956,0.25663223317611433,0.15972222222222215,0
3.5499999999999954,0.2807423683846304,0.20974392361111105,0
3.599999999999995,0.2858404828855498,0.21690538194444445,0
3.649999999999995,0.25252811316819307,0.2018229166666666,0
3.699999999999995,0.2052798410092637,0.21180555555555555,0
3.7499999999999947,0.2255196571230618,0.2222222222222223,0
3.7999999999999945,0.24042479269658254,0.1457248263888889,0
3.8499999999999943,0.20642190826579254,0.24924045138888906,0
3.899999999999994,0.2181925720508167,0.1692708333333333,0
3.949999999999994,0.2036329770968645,0.18880208333333334,0
3.999999999999994,0.2069676841553045,0.1976996527777777,0
4.049999999999994,0.2350759417276053,0.18793402777777776,0
4.099999999999993,0.25322405493317945,0.1655815972222224,0
4.149999999999993,0.23056444306084442,0.18142361111111105,0
4.199999999999993,0.23865478716700395,0.19704861111111113,0
4.249999999999993,0.25443954558090615,0.1635199652777776,0
4.299999999999993,0.221903422315424,0.17979600694444442,0
4.3499999999999925,0.23746909302417402,0.2038845486111112,0
4.399999999999992,0.25337261323974847,0.14876302083333331,0
4.449999999999992,0.2381237508221761,0.19552951388888887,0
4.499999999999992,0.258770738359497,0.20605468750000008,0
4.549999999999992,0.25972402199691313,0.19715711805555558,0
4.599999999999992,0.2695282490805452,0.22688802083333345,0
4.6499999999999915,0.25047869959465285,0.2285156250000001,0
4.699999999999991,0.2447076966550902,0.16200086805555539,0
4.749999999999991,0.2391776309592775,0.21104600694444445,0
4.799999999999991,0.2325345839309681,0.17795138888888892,0
4.849999999999991,0.2821433654141439,0.17220052083333345,0
4.899999999999991,0.2362336213960111,0.16764322916666685,0
4.94999999999999,0.2219477499019468,0.24685329861111113,0
4.99999999999999,0.21031870703529518,0.22645399305555558,0
5.04999999999999,0.20722464085922856,0.14832899305555555,0
5.09999999999999,0.2010900655511273,0.14615885416666682,0
5.14999999999999,0.21853524751740955,0.14615885416666682,0
5.1999999999999895,0.2198783996173036,0.14615885416666682,0
5.249999999999989,0.2006366450872754,0.14615885416666682,1
5.299999999999989,0.21100791441013533,0.14615885416666682,1
5.349999999999989,0.2126036617239698,0.14615885416666682,1
5.399999999999989,0.2141263734871364,0.14615885416666682,1
5.449999999999989,0.21556463399429346,0.14615885416666682,1
5.4999999999999885,0.2171376038625634,0.14615885416666682,1
5.549999999999988,0.22737610264080527,0.14615885416666682,1
5.599999999999988,0.2315988927833296,0.15321180555555572,0
5.649999999999988,0.2315988927833296,0.15321180555555572,0
5.699999999999988,0.23278584631032295,0.6210937499999994,0
5.749999999999988,0.22113970639378353,0.6845703124999992,0
5.799999999999987,0.22196131755384282,0.678385416666666,0
5.849999999999987,0.2196456218854535,0.6786024305555548,0
5.899999999999987,0.2068963638524936,0.22016059027777782,0
5.949999999999987,0.21415942283639972,0.22124565972222224,0
5.999999999999987,0.2227780330626549,0.16688368055555572,0
6.0499999999999865,0.6576274199518853,0.2518446180555553,0
6.099999999999986,0.6508970452109178,0.2656250000000002,0
6.149999999999986,0.6533655395047681,0.2656250000000002,0
6.199999999999986,0.6588559063952859,0.2656250000000002,0
6.249999999999986,0.6539576427179645,0.2656250000000002,1
6.299999999999986,0.6533653897039177,0.2656250000000002,1
6.349999999999985,0.657272544600288,0.2656250000000002,1
6.399999999999985,0.6531725520580697,0.2656250000000002,1
6.449999999999985,0.6490543641945667,0.2656250000000002,1
6.499999999999985,0.6449159164548032,0.2656250000000002,1
6.549999999999985,0.6410730628606313,0.2656250000000002,1
6.5999999999999845,0.6403879853772777,0.2707248263888891,0
6.649999999999984,0.6394091113533898,0.2707248263888891,0
6.699999999999984,0.6384581046803813,0.27289496527777807,0
6.749999999999984,0.6331064953422316,0.6411675347222224,0
6.799999999999984,0.6245927836804627,0.6411675347222224,0
6.849999999999984,0.6164479258434088,0.6346571180555557,0
6.8999999999999835,0.6086709451155493,0.6353081597222224,0
6.949999999999983,0.6021896721662983,0.1783854166666667,0
6.999999999999983,0.5960958080531534,0.20757378472222224,0
7.049999999999983,0.8768295588740574,0.32573784722222177,0
7.099999999999983,0.87149514255875,0.27246093750000006,0
7.149999999999983,0.8676899221712282,0.2578125000000003,0
7.199999999999982,0.8638316292808721,0.2963324652777782,0
7.249999999999982,0.8593090841834412,0.20703125000000008,0
7.299999999999982,0.8565108677545603,0.1816406250000001,0
7.349999999999982,0.8518361395725816,0.20334201388888884,0
7.399999999999982,0.8485639417125297,0.16373697916666669,0
7.4499999999999815,0.8421908531178139,0.19748263888888895,0
7.499999999999981,0.8364994769009814,0.18185763888888903,0
7.549999999999981,0.8318000110043069,0.21484375000000008,0
7.599999999999981,0.8242350645353824,0.1824001736111112,0
7.649999999999981,0.819202288029546,0.1885850694444445,0
7.699999999999981,0.8126813444463965,0.22287326388888898,0
7.7499999999999805,0.8061976088487058,0.2580295138888889,0
7.79999999999998,0.7991643374708244,0.18348524305555566,0
7.84999999999998,0.7907705414232329,0.18619791666666663,0
7.89999999999998,0.7822754629552491,0.2210286458333334,0
