timestamp,shape_error,presence_error,leader_off
0.05,5.461951884809945e-17,0.0,1
0.1,0.009087657597452383,0.0,1
0.15000000000000002,6.957109790696128e-17,0.0,1
0.2,5.461951884809945e-17,0.0,1
0.25,0.007111807267757034,0.0,1
0.3,0.014801697092666403,0.0,1
0.35,0.009615130406906256,0.0,1
0.39999999999999997,8.067332815321284e-17,0.0,0
0.44999999999999996,5.121598622706839e-17,0.109375,0
0.49999999999999994,0.023190226873734576,0.65625,0
0.5499999999999999,0.04534409089335122,0.796875,0
0.6,0.05090379257018025,0.796875,0
0.65,0.04419037884470078,0.234375,0
0.7000000000000001,0.06815296195017988,0.25,0
0.7500000000000001,0.08517617776956646,0.125,0
0.8000000000000002,0.10600194634008588,0.21875,0
0.8500000000000002,0.10341948324406547,0.15625,0
0.9000000000000002,0.07385930343126904,0.0,0
0.9500000000000003,0.018982631242010644,0.15625,0
1.0000000000000002,0.0796934870635158,0.140625,0
1.0500000000000003,0.10483172035959563,0.15625,0
1.1000000000000003,0.11101687677136912,0.3125,0
1.1500000000000004,0.10447402679252223,0.046875,0
1.2000000000000004,0.09192696549326898,0.25,0
1.2500000000000004,0.11322740675415298,0.34375,0
1.3000000000000005,0.13770275887638855,0.109375,0
1.3500000000000005,0.13413049300969376,0.015625,0
1.4000000000000006,0.13301274692682163,0.0,0
1.4500000000000006,0.1425177501235502,0.046875,0
1.5000000000000007,0.13455298470976712,0.28125,0
1.5500000000000007,0.11652950907285203,0.234375,0
1.6000000000000008,0.11620705097895297,0.140625,0
1.6500000000000008,0.12730761667336635,0.234375,0
1.7000000000000008,0.13342773375785863,0.015625,0
1.7500000000000009,0.11368679648645127,0.125,0
1.800000000000001,0.10272989793365878,0.171875,0
1.850000000000001,0.11071790098975817,0.4375,0
1.900000000000001,0.09976230434451452,0.234375,0
1.950000000000001,0.09482898938235908,0.171875,0
2.000000000000001,0.13594232396955422,0.109375,0
2.0500000000000007,0.1373687441237652,0.171875,0
2.1000000000000005,0.12142782479629516,0.203125,0
2.1500000000000004,0.14395303890514918,0.140625,0
2.2,0.1371361310030182,0.25,0
2.25,0.16103771395519884,0.171875,0
2.3,0.1361451673918313,0.21875,0
2.3499999999999996,0.1437642552021499,0.328125,0
2.3999999999999995,0.1656015393927715,0.234375,0
2.4499999999999993,0.18140416614452565,0.328125,0
2.499999999999999,0.18435124385885102,0.25,0
2.549999999999999,0.17851094359768488,0.015625,0
2.5999999999999988,0.16629656125204623,0.25,0
2.6499999999999986,0.1625240365804453,0.34375,0
2.6999999999999984,0.17863778950082188,0.125,0
2.7499999999999982,0.1651354015098896,0.453125,0
2.799999999999998,0.15264822695477545,0.0,0
2.849999999999998,0.14152078181913924,0.046875,0
2.8999999999999977,0.1350426627479482,0.0,0
2.9499999999999975,0.12975724056822674,0.109375,0
2.9999999999999973,0.12639915578955527,0.0,0
3.049999999999997,0.11642797571929188,0.0625,0
3.099999999999997,0.1405858438282564,0.015625,0
3.149999999999997,0.12331332256258931,0.109375,0
3.1999999999999966,0.10848635810199289,0.515625,0
3.2499999999999964,0.11402813298086094,0.09375,0
3.2999999999999963,0.1085186627815503,0.015625,0
