dataset_type,size_formation,comm_delay,comm_range,comm_failure,shape_error_avg_30s,shape_error_avg_1min,shape_error_avg_2min,shape_error_avg_5min
training,0.09375,0.519524328863369,0.819672131147541,0.8095238095238096,0.2913095072135109,0.3348328094269874,0.34902814344870753,0.3544342762220374
training,0.09375,0.5282896245190916,0.819672131147541,0.9523809523809524,0.3574291054321484,0.35813043826906077,0.35142261956261045,0.3545933221384601
training,0.09375,0.6360762565263314,0.819672131147541,0.0,0.21440948392644668,0.2706659876760448,0.30130971678842905,0.3347413173687982
training,0.09375,0.6466323389510605,0.819672131147541,0.14285714285714285,0.17694072378795495,0.24699509446063558,0.25593577898242564,0.2582794572786492
training,0.09375,0.6346989642231831,0.819672131147541,0.2857142857142857,0.27351107824237925,0.2801155696177312,0.28534553597760576,0.30902065724999545
training,0.09375,0.637410117583087,0.819672131147541,0.42857142857142855,0.20691475965820724,0.228155088651541,0.2641311755044027,0.28260899540545714
training,0.09375,0.6377514804112198,0.819672131147541,0.5238095238095238,0.30494432070784316,0.31450110409992005,0.3030736965751355,0.31801124266053926
training,0.09375,0.6350527849053456,0.819672131147541,0.6666666666666667,0.2997391689236783,0.3094520686157635,0.33426790201623646,0.33750694411746235
training,0.09375,0.6391952532219921,0.819672131147541,0.8095238095238096,0.3353015709689854,0.37393541748431225,0.3525004744835514,0.353771104357067
training,0.09375,0.6407292517831586,0.819672131147541,0.9523809523809524,0.2874839062866924,0.3217036519404849,0.3760764124896527,0.37489682624646475
training,0.09375,0.8204909269390176,0.819672131147541,0.0,0.20554923943435557,0.1924505125586452,0.2247947207625409,0.23464003701386932
training,0.09375,0.8180154964418372,0.819672131147541,0.14285714285714285,0.26370213224644035,0.2848110056236797,0.3101872265651291,0.3512151606719446
training,0.09375,0.8196413067654261,0.819672131147541,0.2857142857142857,0.30984185094999545,0.38392698970312145,0.3749709843781473,0.35676803074394287
training,0.09375,0.8145848325291599,0.819672131147541,0.42857142857142855,0.37349423339106796,0.3203565740831155,0.3590430718014335,0.33783886292519977
training,0.09375,0.8117415334763267,0.819672131147541,0.5238095238095238,0.23688454102261516,0.28359890979737856,0.30877262240946785,0.3118237438350435
training,0.09375,0.8100577916556413,0.819672131147541,0.6666666666666667,0.328377915488584,0.35618222238975233,0.37804482415656265,0.36934802774705594
training,0.09375,0.8150860899183303,0.819672131147541,0.8095238095238096,0.3020457808418761,0.32784172554238933,0.3480907850163295,0.3527819060840868
training,0.09375,0.8107438768988545,0.819672131147541,0.9523809523809524,0.3262103445067058,0.3491472782194248,0.3633484677104066,0.3798722520167029
training,0.09375,0.9269604417538981,0.819672131147541,0.0,0.2369563614098716,0.25159800861328613,0.32925776652983735,0.34228571210844033
training,0.09375,0.9312181258924093,0.819672131147541,0.14285714285714285,0.34779462606118106,0.37301489550640904,0.3611024103335441,0.33760973601996463
training,0.09375,0.9355136537816235,0.819672131147541,0.2857142857142857,0.308444648408674,0.360423206967277,0.3435511911362327,0.327969194117713
training,0.09375,0.9324853196639533,0.819672131147541,0.42857142857142855,0.2596137909070274,0.39180667780106937,0.33488312529979136,0.33438871610166176
training,0.09375,0.9264008623179527,0.819672131147541,0.5238095238095238,0.33609090162241656,0.3021659234490675,0.3413494113219499,0.3533562212005472
training,0.09375,0.9250400843115852,0.819672131147541,0.6666666666666667,0.28198442808101093,0.30237655576779354,0.3441890837354009,0.34845620864478244
training,0.09375,0.9336169578820364,0.819672131147541,0.8095238095238096,0.27531325415367,0.3310183942020807,0.3760111145529832,0.3839120613305028
training,0.09375,0.94071504183263,0.819672131147541,0.9523809523809524,0.28079870379275085,0.34658109251552766,0.38772450285587023,0.38172692897364086
training,0.09375,0.0,0.9180327868852459,0.0,0.22411604901217863,0.22982633649701625,0.19758593090666815,0.20939127638642208
training,0.09375,0.0,0.9180327868852459,0.14285714285714285,0.2512287528207231,0.24918117240939613,0.2737088451218614,0.28625206487590166
training,0.09375,0.0,0.9180327868852459,0.2857142857142857,0.3069230809143414,0.3084001496230515,0.3143258606510139,0.32812627021233826
training,0.09375,0.0,0.9180327868852459,0.42857142857142855,0.2500603697172175,0.27210676065819966,0.2967619412918151,0.3128571458439857
training,0.09375,0.0,0.9180327868852459,0.5238095238095238,0.2752620431752297,0.2810743424112055,0.31618195121579257,0.33170726855887617
training,0.09375,0.0,0.9180327868852459,0.6666666666666667,0.33562470298083197,0.3457866439912586,0.34980206577739503,0.33800485670164965
training,0.09375,0.0,0.9180327868852459,0.8095238095238096,0.32056170320656374,0.3303379893931946,0.3422931685847617,0.3457304861634249
training,0.09375,0.0,0.9180327868852459,0.9523809523809524,0.32845518541423646,0.3456675880879311,0.3435905194549215,0.36305372184691836
training,0.09375,0.11706412191409614,0.9180327868852459,0.0,0.2167840146994066,0.2172945331502812,0.2350486524315987,0.2444633879751061
training,0.09375,0.11610868226126765,0.9180327868852459,0.14285714285714285,0.27503605603638687,0.28963064154487833,0.30340048902854677,0.3009891246565482
training,0.09375,0.11595593610136848,0.9180327868852459,0.2857142857142857,0.2691294195838817,0.30326099239198834,0.3038674403189685,0.320654714389492
training,0.09375,0.11695434329502542,0.9180327868852459,0.42857142857142855,0.3148900043552956,0.3003105437074077,0.3183668135009381,0.32960048158990773
training,0.09375,0.11745914842095538,0.9180327868852459,0.5238095238095238,0.289582629771809,0.30368985720325553,0.31434661121890584,0.31588734455303014
training,0.09375,0.11738244267625562,0.9180327868852459,0.6666666666666667,0.31417610947320607,0.3250935153603491,0.32635060226805623,0.33619509989031593
training,0.09375,0.11676735784019195,0.9180327868852459,0.8095238095238096,0.32791247845880855,0.333425251740833,0.3427665330121442,0.35123686947579735
training,0.09375,0.1173371715420958,0.9180327868852459,0.9523809523809524,0.3339829643571096,0.34947006315839557,0.3492155917578154,0.3625456824930578
training,0.09375,0.29053492803379666,0.9180327868852459,0.0,0.19671991228536406,0.26462491270509886,0.29386236171543884,0.2877712305745153
training,0.09375,0.28931455489077273,0.9180327868852459,0.14285714285714285,0.27189317261507767,0.26942872383228283,0.2793015643632713,0.2716468901069456
training,0.09375,0.29031731521518644,0.9180327868852459,0.2857142857142857,0.24386847983929308,0.2576311474384524,0.2918176794548711,0.3015486516923043
training,0.09375,0.2905846627183914,0.9180327868852459,0.42857142857142855,0.25698220732961413,0.28455476096665355,0.30035120700483486,0.3083604859145745
training,0.09375,0.290661469611955,0.9180327868852459,0.5238095238095238,0.2839786953061568,0.3037523126507504,0.309700857990797,0.3208809581165133
training,0.09375,0.2929294642846086,0.9180327868852459,0.6666666666666667,0.27408103310453535,0.31713057135599193,0.31297569766536126,0.3203136514351572
training,0.09375,0.2897971753295242,0.9180327868852459,0.8095238095238096,0.288763519094094,0.3188388915015671,0.32177023628088725,0.32437917902487035
training,0.09375,0.2914419888577441,0.9180327868852459,0.9523809523809524,0.29593409289549516,0.3167517873020626,0.3319368055763737,0.3320033292501825
training,0.09375,0.4091537754165222,0.9180327868852459,0.0,0.2187128066311875,0.31733828367872585,0.2687333363109384,0.2857362661388605
training,0.09375,0.408567648829448,0.9180327868852459,0.14285714285714285,0.2305355722881046,0.25375618917589143,0.2762252192128175,0.25242891625223346
training,0.09375,0.40992296513121773,0.9180327868852459,0.2857142857142857,0.2738610965655552,0.2658093173091757,0.2747069183110988,0.28673994330640823
training,0.09375,0.40905927168903017,0.9180327868852459,0.42857142857142855,0.2626999117356956,0.2586395725344274,0.29479445774573954,0.30338478766699234
training,0.09375,0.4075300881428736,0.9180327868852459,0.5238095238095238,0.30755444331900794,0.3034999126556876,0.32816183514269615,0.32664758600348687
training,0.09375,0.4117225946985753,0.9180327868852459,0.6666666666666667,0.3006333878774578,0.3322746988300047,0.3359624175198792,0.3303645932680959
training,0.09375,0.4087887289564028,0.9180327868852459,0.8095238095238096,0.3258259384382727,0.3339875066359934,0.3406289475083226,0.35539045040913414
training,0.09375,0.4066288864404947,0.9180327868852459,0.9523809523809524,0.2930072980869035,0.3267715560046557,0.33811350686666086,0.3501115496177462
training,0.09375,0.5197428899540968,0.9180327868852459,0.0,0.3649391512318298,0.3492071232721067,0.3191106223066627,0.30840815812268285
training,0.09375,0.5215506057223472,0.9180327868852459,0.14285714285714285,0.19782386031702404,0.22528958050294703,0.2520421983940604,0.2672745728664807
training,0.09375,0.5238980915049937,0.9180327868852459,0.2857142857142857,0.26316781665166683,0.2675292011232097,0.299135460053442,0.3185825015210265
training,0.09375,0.5239087609820553,0.9180327868852459,0.42857142857142855,0.27349969176761746,0.2784799281890111,0.2967764367727615,0.3153134299878096
training,0.09375,0.5265270618909065,0.9180327868852459,0.5238095238095238,0.26718989583060554,0.30825537120035296,0.33413039851639614,0.33809234500002416
training,0.09375,0.5269481776525335,0.9180327868852459,0.6666666666666667,0.35786772833323655,0.3199239277443298,0.327217272778208,0.33543687641931896
training,0.09375,0.5248022616311456,0.9180327868852459,0.8095238095238096,0.3159047510138607,0.3364637171198176,0.3316093954760735,0.36457698941321715
training,0.09375,0.5200830308466419,0.9180327868852459,0.9523809523809524,0.27740073965838064,0.3019389749256715,0.31960775870801617,0.33563122566236786
training,0.09375,0.6397928389737894,0.9180327868852459,0.0,0.2741925496072104,0.3164755000856945,0.34548056246306114,0.34441930780592167
training,0.09375,0.6391948238062622,0.9180327868852459,0.14285714285714285,0.21499886330945917,0.2997524734343487,0.3164027411997957,0.2879950575148627
training,0.09375,0.6455293939304995,0.9180327868852459,0.2857142857142857,0.2752517717414104,0.25590240302785827,0.2702630468512072,0.28547517203209294
training,0.09375,0.6452615159536622,0.9180327868852459,0.42857142857142855,0.31497775805717027,0.3071150781014018,0.3156982662155328,0.3227649972984185
training,0.09375,0.6348785283838612,0.9180327868852459,0.5238095238095238,0.2877357804723858,0.2969914387554675,0.3355012769583546,0.3483135803713553
training,0.09375,0.6450611570051306,0.9180327868852459,0.6666666666666667,0.2800175463442374,0.32513427374819714,0.3425900599109579,0.3459867495007452
training,0.09375,0.6360786828957766,0.9180327868852459,0.8095238095238096,0.29955379797632437,0.30424813265126593,0.3217519278196438,0.33351945689980994
training,0.09375,0.641629244491888,0.9180327868852459,0.9523809523809524,0.3096745421288325,0.3552830445288624,0.3585262343634531,0.3586859509995614
training,0.09375,0.8118180727766782,0.9180327868852459,0.0,0.3893330252114464,0.3093390035602457,0.3560574166594678,0.3248344655267649
training,0.09375,0.8146987912979421,0.9180327868852459,0.14285714285714285,0.3088742161966366,0.2959888228648652,0.3157694566844108,0.3327945008471654
training,0.09375,0.8101469624089152,0.9180327868852459,0.2857142857142857,0.2723898444989685,0.31235377198507647,0.30728186425332277,0.3232208829032403
training,0.09375,0.8227870323570131,0.9180327868852459,0.42857142857142855,0.31243088380763695,0.3126024885044983,0.29492268359806345,0.3317967790464798
training,0.09375,0.8156156682535896,0.9180327868852459,0.5238095238095238,0.28981824070152995,0.3054757528959552,0.33387130446484475,0.34459415127559
training,0.09375,0.8111556418953461,0.9180327868852459,0.6666666666666667,0.2274342870128871,0.2763375179785642,0.33815188241895194,0.3509491885559618
training,0.09375,0.8214612400341414,0.9180327868852459,0.8095238095238096,0.3259912430743387,0.36990627566753403,0.35467113266362693,0.3873265615545618
training,0.09375,0.8130908196974888,0.9180327868852459,0.9523809523809524,0.33090587134257593,0.338697666404337,0.36062761086753997,0.3701415086458282
training,0.09375,0.9245643154788036,0.9180327868852459,0.0,0.4017879960927887,0.37915274762304685,0.3883052966124834,0.3631517285216449
training,0.09375,0.9264850037114072,0.9180327868852459,0.14285714285714285,0.30822766032997256,0.341745170012165,0.36480828505535856,0.3497695354611526
training,0.09375,0.932707499786584,0.9180327868852459,0.2857142857142857,0.2947934831357332,0.2998081165279893,0.317365757888002,0.32586925341860085
training,0.09375,0.9380061077531323,0.9180327868852459,0.42857142857142855,0.23412469981834721,0.2972310586892816,0.33281223929653186,0.3348386771439215
training,0.09375,0.92705622617186,0.9180327868852459,0.5238095238095238,0.2870768155284799,0.29075650818286003,0.33058533803583406,0.36830248130985865
training,0.09375,0.9268337620140428,0.9180327868852459,0.6666666666666667,0.23994624063753342,0.2778155894955963,0.33416908655688254,0.3621666998026496
training,0.09375,0.9294152551764038,0.9180327868852459,0.8095238095238096,0.3040429427914417,0.33777471332996395,0.39673370942594116,0.39007252780365875
training,0.09375,0.9242761825870067,0.9180327868852459,0.9523809523809524,0.28688416856710586,0.3517320564719047,0.3649390314676639,0.36319830204071624
training,0.09375,0.0,0.9836065573770492,0.0,0.28510289053794213,0.24927970051884207,0.22616995147319727,0.23580704360859725
training,0.09375,0.0,0.9836065573770492,0.14285714285714285,0.22883025777013144,0.2527923581304041,0.2623608404992773,0.27575650400808654
training,0.09375,0.0,0.9836065573770492,0.2857142857142857,0.281680247734993,0.2759660430951788,0.3056770990508475,0.32000434746382445
training,0.09375,0.0,0.9836065573770492,0.42857142857142855,0.3066672874729884,0.323162164632288,0.34187559709497095,0.3303143077826091
training,0.09375,0.0,0.9836065573770492,0.5238095238095238,0.2808246048730492,0.278119506267075,0.2953757517611017,0.3201731358303606
training,0.09375,0.0,0.9836065573770492,0.6666666666666667,0.30860551825436633,0.33786984280261756,0.34514580409411166,0.3363309141610781
training,0.09375,0.0,0.9836065573770492,0.8095238095238096,0.31037593230435784,0.32128083061872414,0.35176122847747404,0.35046264390058635
training,0.09375,0.0,0.9836065573770492,0.9523809523809524,0.3237693988637186,0.31825524725598586,0.35083032167536704,0.36476113670361876
training,0.09375,0.11715552182080013,0.9836065573770492,0.0,0.1510372561793223,0.14471165557611437,0.19879443039615266,0.2380018156989872
training,0.09375,0.11653698945620306,0.9836065573770492,0.14285714285714285,0.2812775010164459,0.26773449507300484,0.3053234292785655,0.3148116154131672
training,0.09375,0.11650230107244919,0.9836065573770492,0.2857142857142857,0.2059473688157526,0.25784038408609516,0.2739695343143543,0.2931652332575788
training,0.09375,0.11532496969799062,0.9836065573770492,0.42857142857142855,0.29585672496347865,0.30025574132924787,0.319183463078625,0.32928920727391314
training,0.09375,0.11537259873978174,0.9836065573770492,0.5238095238095238,0.3307968082100376,0.3238245915266784,0.3185974752056453,0.32635968059661774
training,0.09375,0.11618036623605282,0.9836065573770492,0.6666666666666667,0.3608288959524241,0.3386407596685141,0.3247028824316079,0.3446040969946891
training,0.09375,0.11543218113111396,0.9836065573770492,0.8095238095238096,0.3143092513176548,0.3496659694993706,0.35758848140413674,0.3560281481985659
training,0.09375,0.11722552815149058,0.9836065573770492,0.9523809523809524,0.3267280242512506,0.3348794514408233,0.35562119691471955,0.3694122055474383
training,0.09375,0.28934872932817585,0.9836065573770492,0.0,0.15331858136799376,0.2436951337212263,0.29243595598475375,0.26981044125705667
training,0.09375,0.29411858892179626,0.9836065573770492,0.14285714285714285,0.21161314718124413,0.2323298172195973,0.28460732775469033,0.30663617820018974
training,0.09375,0.2922734179920534,0.9836065573770492,0.2857142857142857,0.27828616236367626,0.2912726821450887,0.31635448940394134,0.3180779444406546
training,0.09375,0.2937921160488728,0.9836065573770492,0.42857142857142855,0.25556598520786994,0.2551845586243783,0.27993535335752595,0.31663557345896054
training,0.09375,0.2909746269953162,0.9836065573770492,0.5238095238095238,0.2908612633363995,0.28629231855651754,0.29807924017934495,0.300986015783151
training,0.09375,0.2921149145563611,0.9836065573770492,0.6666666666666667,0.30483764223744914,0.31745897972587467,0.32170174108905913,0.3311320056581644
training,0.09375,0.2909797701541412,0.9836065573770492,0.8095238095238096,0.2673211975513817,0.2977734787229523,0.2989892405428716,0.32823111834514984
training,0.09375,0.29401505912981074,0.9836065573770492,0.9523809523809524,0.3073716599443232,0.3443986226031779,0.3481069187945541,0.3531950846532308
training,0.09375,0.40426067872713667,0.9836065573770492,0.0,0.30013295879128693,0.2944282040160074,0.2959340670468627,0.31062021698976755
training,0.09375,0.40388226369430197,0.9836065573770492,0.14285714285714285,0.2755525618982664,0.2889633772978193,0.2817483722905255,0.2904063626965746
training,0.09375,0.4051732303652287,0.9836065573770492,0.2857142857142857,0.30395261929314826,0.27731532545581433,0.28694093196971254,0.28179978834211616
training,0.09375,0.4077956950158756,0.9836065573770492,0.42857142857142855,0.2370375517326388,0.27893354245755336,0.31939101376291007,0.31768713882902055
training,0.09375,0.4073523873290217,0.9836065573770492,0.5238095238095238,0.22515546455685923,0.2582310836514124,0.2931257644033105,0.3134554054968012
training,0.09375,0.4057111333481627,0.9836065573770492,0.6666666666666667,0.25957916829223754,0.29817354366233106,0.31339243106561504,0.3257316946339228
training,0.09375,0.40986111612702086,0.9836065573770492,0.8095238095238096,0.29930846544774703,0.29302444315311,0.32444090957500776,0.34290198546535555
training,0.09375,0.41133272264135634,0.9836065573770492,0.9523809523809524,0.2690094965977401,0.3137082423346121,0.34420453160331704,0.34214341741710336
training,0.09375,0.523657659806539,0.9836065573770492,0.0,0.17449471663208327,0.24348295937151765,0.31011079866343844,0.3004486667687757
training,0.09375,0.5260613318509966,0.9836065573770492,0.14285714285714285,0.2606357352072856,0.25713302883000616,0.26699918696298236,0.28201875910116087
training,0.09375,0.5220572364327226,0.9836065573770492,0.2857142857142857,0.21619538223445603,0.24596177510679476,0.26664495063048943,0.28988112403522215
training,0.09375,0.5251406445014957,0.9836065573770492,0.42857142857142855,0.23920680301890376,0.2831685233279747,0.29346128253798054,0.3098908656604053
training,0.09375,0.524732655864581,0.9836065573770492,0.5238095238095238,0.28783390554876476,0.31397209658400893,0.31049463260708515,0.3203006478473128
training,0.09375,0.5240609609054587,0.9836065573770492,0.6666666666666667,0.2925919933625953,0.2959293032759474,0.3032100891158082,0.31167865309760784
training,0.09375,0.5269827489399536,0.9836065573770492,0.8095238095238096,0.24174899739406702,0.2854820817442738,0.32923061805164316,0.34636988426383
training,0.09375,0.5280666559825339,0.9836065573770492,0.9523809523809524,0.29472039858084703,0.3291209994084022,0.33401414427649023,0.33978416730725136
training,0.09375,0.640566091323348,0.9836065573770492,0.0,0.2749325008937535,0.28025090534666475,0.3068621559649318,0.30220178344881204
training,0.09375,0.6412715380857461,0.9836065573770492,0.14285714285714285,0.23300720853758408,0.26084093979641876,0.2836193199299757,0.2980680683100667
training,0.09375,0.6393016932362855,0.9836065573770492,0.2857142857142857,0.2812367935816352,0.317865975313739,0.3506494937436906,0.33842539278663575
training,0.09375,0.6406845512985874,0.9836065573770492,0.42857142857142855,0.27898859057318676,0.27695793014930664,0.28091403715103863,0.2968051364575808
training,0.09375,0.6437393565573133,0.9836065573770492,0.5238095238095238,0.2713252019001706,0.2967212944506433,0.30435486762235364,0.3172954927650683
training,0.09375,0.6406085125770684,0.9836065573770492,0.6666666666666667,0.2552164125603734,0.29339966779644205,0.324297086218804,0.31553194436636756
training,0.09375,0.6452583558607198,0.9836065573770492,0.8095238095238096,0.3218270111798103,0.3974227568211227,0.3687977577711096,0.35757689958534566
training,0.09375,0.643384642505685,0.9836065573770492,0.9523809523809524,0.3579786186569349,0.340319281730722,0.3462143242700399,0.354569027752733
training,0.09375,0.807340851107898,0.9836065573770492,0.0,0.424638089950099,0.36420476471666324,0.3374120646095822,0.33028133360450596
training,0.09375,0.8094477573438357,0.9836065573770492,0.14285714285714285,0.27906180280758747,0.2875439207535709,0.28329292906165326,0.3147207117972316
training,0.09375,0.8225156928014578,0.9836065573770492,0.2857142857142857,0.2787132908215928,0.29080510601142495,0.30453786806829375,0.31645062596409224
training,0.09375,0.8120080984653574,0.9836065573770492,0.42857142857142855,0.2643759742244957,0.3025186521510766,0.2982833451098067,0.30588023850041524
training,0.09375,0.8171981847569917,0.9836065573770492,0.5238095238095238,0.2571330969114535,0.2903553819922138,0.3643862267175569,0.3659865642103188
training,0.09375,0.822095949870593,0.9836065573770492,0.6666666666666667,0.2803182086777704,0.3039085340673686,0.3129959057051374,0.35501920546728344
training,0.09375,0.8190463589938187,0.9836065573770492,0.8095238095238096,0.26079971278635733,0.30068615885461275,0.38483904362892757,0.3685401305816576
training,0.09375,0.817834923646394,0.9836065573770492,0.9523809523809524,0.35113007573520916,0.35375651344218395,0.36659579911886614,0.36463127114655214
training,0.09375,0.9274534480505359,0.9836065573770492,0.0,0.18539169961395596,0.28212607523854794,0.3011877326896835,0.29975931354260454
training,0.09375,0.925980766049135,0.9836065573770492,0.14285714285714285,0.2552258768829267,0.2802488410490257,0.28942745078098125,0.2936150429782226
training,0.09375,0.9400427626231614,0.9836065573770492,0.2857142857142857,0.2459424526385192,0.3135350847691206,0.29118993324839854,0.33230811558305967
training,0.09375,0.9399762396953184,0.9836065573770492,0.42857142857142855,0.2860437595254205,0.3110875673720999,0.3439391946411207,0.3459341358988752
training,0.09375,0.9250204135326399,0.9836065573770492,0.5238095238095238,0.2913530798324985,0.28691453618194374,0.31608702596987576,0.3332608760909583
training,0.09375,0.9231859881808964,0.9836065573770492,0.6666666666666667,0.39326098695865414,0.3763264596721984,0.3766882669300944,0.36973214787963277
training,0.09375,0.939867207253275,0.9836065573770492,0.8095238095238096,0.2787543911721043,0.3029406113354412,0.3211519927059066,0.3354985005197687
training,0.09375,0.9282996544027013,0.9836065573770492,0.9523809523809524,0.27583149444828525,0.2962893446276003,0.33795898733787655,0.37453498880440245
training,0.125,0.0,0.32786885245901637,0.0,0.2769436512498474,0.28206281826609625,0.2695805503558851,0.29264923607677706
training,0.125,0.0,0.32786885245901637,0.14285714285714285,0.31436619480346,0.32415432221012297,0.316530142995581,0.32892674782805986
training,0.125,0.0,0.32786885245901637,0.2857142857142857,0.3191814943790866,0.33095317670213736,0.35187990584352674,0.359236419204273
training,0.125,0.0,0.32786885245901637,0.42857142857142855,0.32615507635558416,0.35008966761177696,0.35083990297227946,0.36544774449345824
training,0.125,0.0,0.32786885245901637,0.5238095238095238,0.36959941220549714,0.3637306433919458,0.36445094095077957,0.37911515748544
training,0.125,0.0,0.32786885245901637,0.6666666666666667,0.3458809070723301,0.3480946061548754,0.3550505956546884,0.38179417264155174
training,0.125,0.0,0.32786885245901637,0.8095238095238096,0.3969448463018904,0.3853798928613869,0.3858919986115489,0.39824805507214484
training,0.125,0.0,0.32786885245901637,0.9523809523809524,0.32250029434001964,0.3560073769580603,0.3732980138783618,0.3916980369413841
training,0.125,0.11612591345445956,0.32786885245901637,0.0,0.2747685705355766,0.2869417170122023,0.29739925139361933,0.310334114064781
training,0.125,0.11710043863191694,0.32786885245901637,0.14285714285714285,0.2766320560776347,0.3191532785106251,0.3317215056713108,0.3435535505509166
training,0.125,0.11615600866920954,0.32786885245901637,0.2857142857142857,0.28584141902873134,0.30407745042961487,0.3233554698197943,0.35243702882635664
training,0.125,0.11741002957729565,0.32786885245901637,0.42857142857142855,0.39813641777173,0.38542176258780264,0.3883693144035927,0.38302599052639125
training,0.125,0.11538495430729406,0.32786885245901637,0.5238095238095238,0.31133052992062005,0.3383289557534739,0.3589174385668456,0.37047878370619464
training,0.125,0.11673750885512489,0.32786885245901637,0.6666666666666667,0.32671692127873536,0.3437609562967145,0.376644286666649,0.3814780828850448
training,0.125,0.11743820592684887,0.32786885245901637,0.8095238095238096,0.3526659739209816,0.37234824317785725,0.37813904283808353,0.3883953218154855
training,0.125,0.11549241879022437,0.32786885245901637,0.9523809523809524,0.3815636332050836,0.3991990817995445,0.4197106379769769,0.41764770030533926
training,0.125,0.288500322212283,0.32786885245901637,0.0,0.2366814234928638,0.27328535372769314,0.3336837220687792,0.34518993220857336
training,0.125,0.29335772496104695,0.32786885245901637,0.14285714285714285,0.3803163883079529,0.34521569591026285,0.3513536204059144,0.3511950461154544
training,0.125,0.2893478459532344,0.32786885245901637,0.2857142857142857,0.3037354562855827,0.31825497924549956,0.32858065682040594,0.35523002292345723
training,0.125,0.28891263088319347,0.32786885245901637,0.42857142857142855,0.33313542451596195,0.3527305808770011,0.3639684567373786,0.37022338963196305
training,0.125,0.2925968791702844,0.32786885245901637,0.5238095238095238,0.3045987745177906,0.3265434149546032,0.34257343824973635,0.3478390932687592
training,0.125,0.2915375551900139,0.32786885245901637,0.6666666666666667,0.365197851885898,0.35783368285326606,0.3716255433016746,0.37275047674464057
training,0.125,0.29316812392047975,0.32786885245901637,0.8095238095238096,0.32726014591026575,0.3380307226228223,0.36751179933964284,0.3774591375870879
training,0.125,0.2937831778876434,0.32786885245901637,0.9523809523809524,0.3537381768411043,0.36692079339117456,0.3873907860087312,0.4016825320594693
training,0.125,0.4060779653600377,0.32786885245901637,0.0,0.3163881687792579,0.29224127551311235,0.3133785739917881,0.3596048327249313
training,0.125,0.4099077137030987,0.32786885245901637,0.14285714285714285,0.40714181766809104,0.4202221802352113,0.38193646412787446,0.36340735008545066
training,0.125,0.41143259599220194,0.32786885245901637,0.2857142857142857,0.37138404814696885,0.37751935940893616,0.3820424296193995,0.37342066342150015
training,0.125,0.4066607080331854,0.32786885245901637,0.42857142857142855,0.276202999419671,0.32103368740042487,0.3461065896670786,0.3732583021252459
training,0.125,0.40528706361755185,0.32786885245901637,0.5238095238095238,0.32045859521569103,0.3291297415144292,0.37430654490371373,0.3863093831415765
training,0.125,0.4072599693782865,0.32786885245901637,0.6666666666666667,0.2291621384531621,0.2971666894533001,0.35239128570516187,0.38342409119437976
training,0.125,0.4038274147261476,0.32786885245901637,0.8095238095238096,0.46135739246266266,0.43602034523489447,0.43961951276488576,0.41122876593013197
training,0.125,0.40468542329817486,0.32786885245901637,0.9523809523809524,0.3941743389622148,0.3933592738605959,0.4035833966051343,0.4113918866837588
training,0.125,0.526594310304921,0.32786885245901637,0.0,0.35409114593681323,0.34840010241115854,0.4092716868503408,0.4303452243214325
training,0.125,0.5210105767658513,0.32786885245901637,0.14285714285714285,0.3362777482603256,0.33834926066005977,0.35821023740328795,0.3575990167984951
training,0.125,0.5286793337438558,0.32786885245901637,0.2857142857142857,0.34302353895127374,0.35677344870439665,0.37307276822355057,0.36585700926496295
training,0.125,0.5249087895424073,0.32786885245901637,0.42857142857142855,0.40627209516349483,0.4152331911750717,0.42093734877377,0.4241285511901946
training,0.125,0.5207093974926545,0.32786885245901637,0.5238095238095238,0.4718534836470445,0.4723314379373496,0.4517263253867988,0.4688619775403925
training,0.125,0.5264869976710843,0.32786885245901637,0.6666666666666667,0.37489533219517296,0.4120137921843435,0.4113768003960421,0.41575713977976386
training,0.125,0.5248982505328574,0.32786885245901637,0.8095238095238096,0.3409003998727865,0.40449558925109597,0.4625158997614773,0.4528962303233068
training,0.125,0.5259304042597265,0.32786885245901637,0.9523809523809524,0.2854476657507287,0.35853522799492243,0.43307739556551533,0.44492861845407844
training,0.125,0.6459997354380318,0.32786885245901637,0.0,0.5335606243476473,0.4714674779186657,0.49505169856055287,0.49477536211928863
training,0.125,0.6438746682466401,0.32786885245901637,0.14285714285714285,0.35489126180212577,0.45627540261723926,0.44163684696330485,0.43148697395761226
training,0.125,0.639450434803113,0.32786885245901637,0.2857142857142857,0.31841759580635076,0.3348020502333473,0.4115261669264543,0.44858377661009696
training,0.125,0.6458801938274981,0.32786885245901637,0.42857142857142855,0.37832888498886463,0.399914612667536,0.43684484595282186,0.4537474645425198
training,0.125,0.6450515242998639,0.32786885245901637,0.5238095238095238,0.47977263036674833,0.5127456122787728,0.4951285909234541,0.5263995699943712
training,0.125,0.642007144788666,0.32786885245901637,0.6666666666666667,0.4869699986870514,0.4864129609317915,0.4783577674352163,0.4970735875105307
training,0.125,0.6391143129118559,0.32786885245901637,0.8095238095238096,0.4347399544913694,0.47484440981300624,0.5389502570552113,0.5545206950653608
training,0.125,0.6407837937244262,0.32786885245901637,0.9523809523809524,0.4154054234254867,0.5298572582186903,0.5283770084759559,0.48722039860545957
training,0.125,0.808837106502892,0.32786885245901637,0.0,0.2847928730794738,0.4496461538438475,0.41433923127163025,0.429729610278968
training,0.125,0.814620112980919,0.32786885245901637,0.14285714285714285,0.3046455874472541,0.381800970754938,0.39892698475765404,0.42570296261808477
